timestamp,CMSA-GAKH-01_0,CMSA-GAKH-01_180,CMSA-GAWW-11_120,CMSA-GAWW-11_300,CMSA-GAWW-12_115,CMSA-GAWW-12_295,CMSA-GAWW-13_120,CMSA-GAWW-13_300,CMSA-GAWW-14_40,CMSA-GAWW-14_220,CMSA-GAWW-15_30,CMSA-GAWW-15_210,CMSA-GAWW-16_30,CMSA-GAWW-16_210,CMSA-GAWW-17_40,CMSA-GAWW-17_220,CMSA-GAWW-19_115,CMSA-GAWW-19_295,CMSA-GAWW-20_120,CMSA-GAWW-20_300,CMSA-GAWW-21_120,CMSA-GAWW-21_300,CMSA-GAWW-23_109,CMSA-GAWW-23_289,GACM-04_50,GACM-04_230,GASA-01-A1_135,GASA-01-A1_315,GASA-01-A2_135,GASA-01-A2_315,GASA-01-B_135,GASA-01-B_315,GASA-01-C_135,GASA-01-C_315,GASA-02-01_135,GASA-02-01_315,GASA-02-02_135,GASA-02-02_315,GASA-03_105,GASA-03_285,GASA-04_135,GASA-04_315,GASA-05-O_135,GASA-05-O_315,GASA-05-W_135,GASA-05-W_315,GASA-06_95,GASA-06_275,GASA-06-B_95,GASA-06-B_275,GVCV-01_40,GVCV-01_220,GVCV-03_42,GVCV-03_222,GVCV-04_45,GVCV-04_225,GVCV-05-A_155,GVCV-05-A_335,GVCV-05-B_30,GVCV-05-B_210,GVCV-06_95,GVCV-06_275,GVCV-07_50,GVCV-07_230,GVCV-08_45,GVCV-08_225,GVCV-09_80,GVCV-09_260,GVCV-11_50,GVCV-11_230,GVCV-13_10,GVCV-13_190,GVCV-14_90,GVCV-14_270
2025-08-23 22:30:00+00:00,0.15329918,0.12791722,5.4387326,3.7616787,4.7795463,15.504007,4.0915055,4.43096,1.0830259,3.1175203,3.625812,3.0209985,4.6682973,3.2593293,0.69578934,0.65108037,6.0003023,4.3060646,0.038545553,0.076201424,0.47714546,0.5144086,0.366386,0.5137845,0.6590066,0.28540888,0.16646333,0.25457984,0.2824259,0.28974503,0.027519563,0.23269185,0.25033984,0.21633181,0.062916696,0.38779983,0.06900725,0.1810167,0.27182785,0.20314527,0.16680679,0.12804769,0.21267551,0.35256,0.13434349,0.29746568,0.0,0.0,0.19906716,0.12098803,0.8486898,0.54503596,0.7274281,0.6336467,0.7304206,0.46211997,0.23587427,0.15250812,0.22133917,0.23558322,0.08784473,0.09003351,0.18318535,0.29752016,0.097375214,0.109081596,0.0024410058,0.0022573716,1.2731719,0.45831445,1.2228694,0.72813916,0.80934715,1.1114423
2025-08-23 22:33:00+00:00,0.21271713,0.16126549,4.5900884,3.0348568,5.0555544,15.0621395,3.4918227,6.102584,0.85036457,2.5518732,3.2750611,4.436707,4.982049,3.2885346,0.7568022,0.8865838,5.701422,3.1090112,0.06517919,0.0630153,0.42349622,0.5704458,0.27264768,0.61072266,0.515291,0.25662398,0.13411105,0.159691,0.30060676,0.37909973,0.045793813,0.30989015,0.21363267,0.24374722,0.15787521,0.6467354,0.22485082,0.29636288,0.2518916,0.4504792,0.10793354,0.1347487,0.4581658,0.42580423,0.20995836,0.50235844,0.0,0.0,0.2978953,0.20143421,0.5904548,0.4580663,0.7394786,0.5992131,0.56667995,0.50443864,0.23587427,0.17419548,0.22133917,0.23558322,0.09803687,0.08397857,0.18871121,0.26030684,0.120808445,0.109081596,0.0024410058,0.0017991001,0.57927024,0.5196376,1.3911319,1.2470632,1.4180927,1.0086415
2025-08-23 22:36:00+00:00,0.13205877,0.119709894,6.498282,3.5575938,4.1743026,14.164876,3.9602842,4.6141872,0.82295954,3.389678,3.4357338,3.3796291,4.608814,3.3142924,0.774011,0.7748624,5.9967675,3.829966,0.042118184,0.074189186,0.4661491,0.5634607,0.3558257,0.8408246,0.5342399,0.28158045,0.196767,0.2821772,0.28883287,0.38922897,0.063550465,0.30999765,0.2759754,0.24586129,0.07864767,0.5624473,0.13028775,0.3131445,0.2904889,0.22826059,0.21326251,0.15332554,0.6957227,0.4348669,0.20159894,0.413619,0.0,0.0,0.14811432,0.15495835,0.6955297,0.3536379,0.7596984,0.56768227,0.5842197,0.43614447,0.23585127,0.15982771,0.22133917,0.23558322,0.06451411,0.09044814,0.18318535,0.2737514,0.097375214,0.109081596,0.0024410058,0.0017991001,0.95410347,0.3982449,1.0710115,1.6373756,1.410995,1.1306577
2025-08-23 22:39:00+00:00,0.20445833,0.17847636,5.6970572,3.2800527,4.422883,14.939207,3.05228,6.0206747,1.0879247,3.1739411,3.2920475,4.404623,5.0407424,3.3050914,0.8190911,0.8579637,5.5183544,3.685732,0.048615605,0.06740524,0.47527865,0.5710032,0.33002895,0.85640895,0.7836027,0.65835154,0.13484013,0.33104956,0.3651138,0.4275473,0.048688963,0.3153329,0.34263152,0.25111255,0.26438788,0.82076156,0.2648134,0.22311692,0.31271404,0.5363898,0.1439699,0.21447134,0.4445661,0.42484063,0.31732017,0.57710755,0.0,0.0,0.26598692,0.56839573,0.66705716,0.5131687,0.66926944,0.636294,1.5753474,1.4094903,0.29584825,0.17692591,0.22133917,0.23558322,0.093793325,0.14754896,0.20709328,0.29888302,0.10147682,0.11608329,0.0024410058,0.0017991001,0.56253994,0.6143366,1.2953978,0.85808504,1.481688,1.0355673
2025-08-23 22:42:00+00:00,0.21894287,0.16847377,5.675105,3.3842893,5.414672,15.236885,3.115374,5.9754405,0.81158686,3.2263527,3.1790318,4.406787,5.093526,3.347711,0.7785506,0.84767485,5.4337792,2.6045773,0.07961985,0.05090539,0.46076143,0.56218195,0.3319658,0.9277328,0.6588615,0.2904489,0.13762686,0.15250377,0.28865752,0.37488672,0.04462749,0.24412829,0.2693221,0.2450206,0.17140079,0.6700934,0.20848721,0.2323817,0.23893875,0.43863195,0.12786168,0.1616287,0.42322373,0.39919356,0.23329414,0.51410306,0.0,0.0,0.15161256,0.3202443,0.57927215,0.48828185,0.6677817,0.6598934,0.8548511,0.4847776,0.29584825,0.17692591,0.22133917,0.23558322,0.062215395,0.048740596,0.18871121,0.26709908,0.09942409,0.109081596,0.0024410058,0.0017991001,0.6321826,0.5358387,1.3240342,1.0469775,1.1685755,0.86435294
2025-08-23 22:45:00+00:00,0.16552135,0.1560969,4.8173347,3.4293385,5.216495,14.643404,3.448513,6.3178835,0.82191646,1.1620111,3.1917539,4.4747496,5.158835,3.3667135,0.7160791,0.8378426,5.2388554,2.6214097,0.08247476,0.42897367,0.43919718,0.5691005,0.29879484,0.60813344,0.66345894,0.37181988,0.22080144,0.26649913,0.34031466,0.3913916,0.059883084,0.2496616,0.26388523,0.24506803,0.14623359,0.43537226,0.176113,0.36741844,0.30808443,0.33202305,0.19675857,0.15314354,0.44160506,0.4194385,0.17865616,0.47249568,0.0,0.0,0.2749559,0.23282468,0.6244675,0.39663535,0.73411405,0.664546,0.7440113,0.4847776,0.23587427,0.16096523,0.22133917,0.23558322,0.058541473,0.058594316,0.18285856,0.2737514,0.097375214,0.109081596,0.0024410058,0.0017991001,0.5015712,0.51362765,1.3674755,1.7353511,1.0959196,0.95748436
2025-08-23 22:48:00+00:00,0.1971804,0.14578186,5.360658,3.450471,5.086683,14.362699,3.27312,4.3657956,1.0785854,1.1580853,2.9099536,3.0656018,4.067744,3.2911282,0.87334585,0.85778284,5.6970515,3.2798839,0.045119476,0.4368681,0.511251,0.5655292,0.33041278,0.5969589,0.8665533,0.6833756,0.12589073,0.16987026,0.35612708,0.43968388,0.039955515,0.28965884,0.3275902,0.24666607,0.19307394,0.669989,0.24203022,0.21404292,0.26833555,0.5735122,0.08302042,0.21406478,0.4272058,0.4294619,0.28428409,0.5849261,0.0,0.0,0.17582701,0.37370098,0.8285899,0.61975217,0.6275842,0.6502954,1.5960834,1.4613986,0.23843773,0.15357204,0.22133917,0.23558322,0.08449622,0.11608716,0.20455983,0.29434425,0.10147682,0.11608329,0.0024410058,0.002115272,0.8032296,0.61737525,1.338953,0.8134227,1.327302,1.0544052
2025-08-23 22:51:00+00:00,0.19086245,0.15931354,4.8710814,3.368444,5.7613096,15.010372,3.2405114,5.9240923,1.3909647,1.0842762,3.3591413,4.5581098,5.1338763,3.2294993,0.7488605,0.8353977,4.9629707,2.240784,0.3483057,0.43907675,0.50233936,0.5394069,0.28320727,0.5281894,0.6985947,0.53222024,0.13283226,0.16104238,0.31853536,0.36855248,0.046580967,0.2303497,0.27943796,0.22604209,0.18246724,0.4266858,0.22942053,0.22096734,0.23433171,0.41216072,0.110792294,0.24833523,0.43841487,0.35836813,0.1856974,0.5773704,0.0,0.0,0.16312307,0.36950544,0.6728965,0.5368924,0.8775238,0.6570829,0.82356095,0.51763105,0.23843773,0.17419548,0.22133917,0.23558322,0.09737053,0.058490016,0.18871121,0.25958097,0.09942409,0.109081596,0.0024410058,0.0017991001,0.5763453,0.60099673,1.224551,0.97136366,0.671587,0.43683672
2025-08-23 22:54:00+00:00,0.19940396,0.16101281,4.733072,3.3243732,4.9856176,15.232281,3.0372066,6.0423627,1.0287445,1.1367884,3.1621041,4.3833184,4.9210534,3.347711,0.78030324,0.86510074,5.148771,2.612772,0.076737486,0.4250449,0.46519387,0.56218195,0.33800495,0.58438027,0.71277666,0.6435586,0.13327086,0.16352277,0.3091663,0.39202,0.04323855,0.23841307,0.27425867,0.2450206,0.16214123,0.498235,0.22374971,0.22961918,0.23584296,0.44206855,0.11447879,0.21545692,0.43280962,0.41045102,0.25810367,0.5327618,0.0,0.0,0.1710558,0.21920314,0.57927215,0.51979077,0.65640473,0.664546,0.87093925,0.4847776,0.23843773,0.17419548,0.22133917,0.23558322,0.065712295,0.07775274,0.1915404,0.25958097,0.09942409,0.109081596,0.0024410058,0.0017991001,0.5887258,0.6143366,1.2300136,0.8928766,1.124357,1.0021048
2025-08-23 22:57:00+00:00,0.18046576,0.16294456,5.1614656,3.4812136,5.0227375,15.089029,3.3531117,5.8356376,1.2897584,3.0950594,3.2637901,4.343943,5.2333617,3.1577086,0.74195206,0.8091426,4.966702,2.3696024,0.3390079,0.08322283,0.48216763,0.5475993,0.29637545,0.7621236,0.8022783,0.5995337,0.13035877,0.15768187,0.34642544,0.42762733,0.045239963,0.30515474,0.3012576,0.22604209,0.24433428,0.72976863,0.25376815,0.22704117,0.29639918,0.5554328,0.14325027,0.24028568,0.43920487,0.35291025,0.27558708,0.64274776,0.0,0.0,0.20647894,0.3225936,0.6728965,0.53003263,0.76623213,0.766875,1.7950578,1.3952279,0.29584825,0.17692591,0.22133917,0.23558322,0.072019555,0.11114323,0.20709328,0.29888302,0.10147682,0.1267366,0.0024410058,0.0017991001,0.49618763,0.60099673,1.2104456,1.014602,0.8330493,0.5266044
2025-08-23 23:00:00+00:00,0.205985,0.16182974,4.480378,3.300455,4.7329345,15.40867,2.7265847,4.585455,1.1189072,3.2102203,1.8861997,4.0235105,4.8463492,2.6878269,0.7058451,0.8362284,5.0585647,2.5600111,0.26135415,0.0724195,0.31153345,0.49979588,0.30007014,0.87002146,0.5995276,0.60712314,0.13035877,0.15768187,0.32931843,0.39143845,0.047384746,0.29921255,0.2782069,0.25344646,0.23927625,0.49120358,0.24778974,0.23351957,0.20849231,0.34850767,0.13860114,0.16677524,0.14281105,0.2633225,0.22457886,0.36630106,0.0,0.0,0.19611052,0.37967393,0.70738995,0.5114198,0.66422355,0.6719502,0.85313153,0.5537015,0.29584825,0.17692591,0.22133917,0.23558322,0.13295966,0.10970652,0.19670549,0.25958097,0.10147682,0.1267366,0.0024410058,0.0017991001,0.5574082,0.57820547,1.2300136,1.2882564,0.97965074,0.49060974
2025-08-23 23:03:00+00:00,0.17544724,0.14838837,4.2937684,3.298985,4.666446,15.2391815,2.7616196,4.4548616,1.3732979,3.0950594,1.7410314,3.996716,4.8159,2.722168,0.6787895,0.86288965,4.1980467,2.241934,0.25612405,0.07463734,0.31532902,0.5011487,0.2839836,0.7621236,0.5880275,0.608673,0.13035877,0.15768187,0.34161013,0.42826954,0.044446807,0.30271894,0.3012576,0.22604209,0.24386075,0.6622293,0.25610122,0.22385517,0.2492121,0.43347356,0.1455937,0.16677524,0.14691083,0.21771757,0.27737942,0.38419876,0.0,0.0,0.2005506,0.3946951,0.6728965,0.53003263,0.76623213,0.766875,1.7950578,1.3952279,0.29584825,0.17692591,0.22133917,0.23558322,0.072019555,0.11114323,0.20709328,0.29888302,0.10147682,0.1267366,0.0024410058,0.0017991001,0.49618763,0.57820547,1.2104456,1.0445573,0.8167654,0.49285194
2025-08-23 23:06:00+00:00,0.20278884,0.1993993,4.38591,3.1917963,5.178788,13.805232,2.8664923,5.0813885,1.2021568,3.2007375,1.8263781,4.0756288,4.996287,3.1420512,0.7698343,0.8567033,5.5655885,2.6534152,0.10612368,0.07434856,0.3332385,0.5138688,0.28559214,0.8377303,0.70227563,0.67997587,0.18022919,0.31229794,0.4630799,0.44320157,0.08469111,0.34160113,0.29450426,0.25833797,0.33624268,0.67318153,0.36749026,0.23275961,0.31535533,0.44962767,0.14595251,0.16741751,0.13733582,0.23014814,0.3057768,0.3959075,0.0,0.0,0.23681316,0.4312093,0.76404715,0.49320006,0.756636,1.1497176,1.6820834,1.4149582,0.29573056,0.16168438,0.22133917,0.23558322,0.14124674,0.35982156,0.20709328,0.29888302,0.10391707,0.1259481,0.0024410058,0.0017991001,0.58296907,0.60193396,1.3066366,1.2753446,1.0424457,0.4767818
2025-08-23 23:09:00+00:00,0.20725113,0.1840485,4.948494,3.4277697,3.9327664,13.862742,2.8014808,3.922958,1.0383968,3.1760206,1.9843888,3.060698,4.2413964,3.1542163,0.7478894,0.89734817,5.684849,3.6074276,0.041975938,0.06981259,0.31246892,0.51873064,0.30871862,0.8618208,0.6128961,0.7280719,0.18069786,0.16706021,0.43492025,0.42736453,0.082778946,0.45474896,0.29465225,0.25297803,0.2971464,0.7273179,0.37973326,0.24099931,0.28469735,0.50283337,0.14187507,0.15338282,0.15454541,0.2368509,0.29628047,0.3601818,0.0,0.0,0.17734553,0.5311682,0.66705716,0.5915054,0.9658643,1.0871394,1.7782049,1.4469368,0.29573056,0.17690432,0.22133917,0.23558322,0.118453085,0.37330362,0.2067772,0.29888302,0.10391707,0.1259481,0.0024410058,0.0017991001,0.57732177,0.6152817,1.3538926,1.0916312,1.5567973,1.0395253
2025-08-23 23:12:00+00:00,0.20895615,0.1998869,5.1111217,3.384448,4.330622,13.798844,3.200859,4.3593006,1.0446889,3.0407076,2.0668113,3.1031694,4.308925,3.0291953,0.7000251,0.9632721,5.9897513,3.8167577,0.04292391,0.067616954,0.31649804,0.5825635,0.29997116,0.83205736,0.6335083,0.7378262,0.85475326,0.814041,0.45912218,0.56740725,0.119317695,0.42553762,0.28663182,0.25507182,0.31878474,0.79978347,0.6086614,0.4107035,0.28494233,0.5169369,0.19085969,0.16495211,0.14985749,0.2815083,0.3161445,0.42339343,0.0,0.0,0.43848598,0.5866555,0.8622881,0.6596352,0.88988507,1.0286167,1.6032135,1.4660933,0.3297707,0.43278128,0.22133917,0.23558322,0.25107703,0.25133082,0.20022604,0.4288852,0.14879209,0.12992422,0.0024462237,0.002284234,0.7179705,0.61832225,1.2660534,1.1513135,1.561888,0.9237397
2025-08-23 23:15:00+00:00,0.24661046,0.21073084,4.4544587,3.2870893,5.0814934,16.01925,2.5541031,4.649833,1.0974717,3.2194843,1.942028,4.1237645,5.124809,3.1422372,0.767377,0.90521765,5.5998793,2.7194533,0.086908504,0.071820416,0.31387252,0.524963,0.32594377,0.8409331,0.6471859,0.72528994,0.18918288,0.3084734,0.44565022,0.4343086,0.08724138,0.36068255,0.291571,0.2485276,0.44703016,0.6779882,0.28000274,0.22950342,0.27845737,0.47710657,0.13625087,0.1532008,0.16634226,0.21425338,0.30192015,0.35473496,0.0,0.0,0.36948735,0.55936325,0.57927215,0.48765782,0.75014365,1.1542356,1.6829677,1.4149582,0.3238061,0.16494125,0.22133917,0.23558322,0.100094035,0.41389233,0.20054042,0.29888302,0.10391707,0.11635716,0.0024410058,0.0018980983,0.6148007,0.59135544,1.1663234,0.98575735,1.3931363,0.9903568
2025-08-23 23:18:00+00:00,0.24094659,0.1915905,4.817988,3.1588101,5.3376493,16.49618,3.1087837,4.8009043,1.3614812,3.1624951,1.8394394,4.198467,5.0907955,3.0794144,0.76800156,0.89094377,5.420461,2.4964347,0.26179,0.06618892,0.31531575,0.5046395,0.30964348,0.9100218,0.5988376,0.6701338,0.17003985,0.14859475,0.43349668,0.3687394,0.08266827,0.32129902,0.27579075,0.22872944,0.4001018,0.51114905,0.29952866,0.23963659,0.19239222,0.37585914,0.13952209,0.13853972,0.1491868,0.25726938,0.16791789,0.2012338,0.0,0.0,0.29391363,0.28150117,0.7358037,0.52209866,0.92838025,1.3230658,0.81047,0.5530379,0.3238061,0.16494125,0.22133917,0.23558322,0.12525958,0.10704554,0.18871121,0.25958097,0.104071245,0.10894839,0.0024410058,0.0017991001,0.56423295,0.55538166,1.2674434,1.0929289,0.6752552,0.46692196
